"id";"type_hebergement_id";"lieu_id";"nom_etablissement";"etoiles";"adresse";"tel1";"tel2";"fax";"mail";"latitude";"longitude";"localisation_validee";"google_map_id"
"8095";"4";"1225";"AGENCE DU GRAU";NULL;"2 Rue de Provence, 30240 Le Grau-du-Roi, France";NULL;NULL;NULL;NULL;"43.5344804";"4.1368829";"1";"ChIJ6xv-TjuXthIR1XtA5tlqQ5Y"
"8096";"4";"1225";"AGENCE RESIDENCE ULYSSE";NULL;"227 Rte des Marines, 30240 Le Grau-du-Roi, France";NULL;NULL;NULL;NULL;"43.5180734";"4.1253478";"1";"ChIJ8XYUJuSWthIR5dXbZHxCCKg"
"8097";"4";"1225";"REVERBEL";NULL;"5 Imp. de la Curieuse, 30240 Le Grau-du-Roi, France";NULL;NULL;NULL;NULL;"43.5233212";"4.1387765";"1";"ChIJlUfwYNiWthIRxfovVT1UEu8"
"8098";"4";"1225";"ACTU'ELLE IMMOBILIER";NULL;"51 Quai Colbert, 30240 Le Grau-du-Roi, France";NULL;NULL;NULL;NULL;"43.5372615";"4.1377624";"1";"ChIJK6S2uzuXthIRHdT717ttxQw"
"8099";"3";"1233";"RESIDENCE NEM LES CARRATS";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8100";"3";"1238";"RESIDENCE NEM IROISE ARMORIQUE";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8101";"3";"1232";"RESIDENCE NEM LE DOMAINE DE BERTHEAUME";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8102";"3";"1235";"RESIDENCE NEM LES ROCHES";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8103";"3";"1236";"RESIDENCE NEM LES PORTES DES CEVENNES";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8104";"3";"1229";"RESIDENCE NEM LES RIVES DE SAINT BRICE";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8105";"3";"1234";"RESIDENCE NEM KERMAEL";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8106";"3";"1230";"RESIDENCE NEM L'ESTACADE";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8107";"3";"1231";"RESIDENCE NEM LES MAZETS DU VENTOUX";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8108";"3";"1237";"RESIDENCE NEM LE DOMAINE D'UHAINA";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8109";"3";"1061";"RESIDENCE NEM LE DOMAINE DE LA BAIE";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8110";"3";"1168";"RESIDENCE NEM LE LIDO";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8112";"3";"1125";"RESIDENCE NEM LES GRANDS ROCHERS";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8113";"3";"1070";"RESIDENCE NEM LE DOMAINE DES DUNES";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8114";"3";"1070";"RESIDENCE NEM LE MARCHE DE LA PLAGE";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8115";"3";"1070";"RESIDENCE NEM LES BALCONS DES PECHEURS";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8116";"3";"1070";"RESIDENCE NEM LES GOURBETS";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8117";"3";"1129";"RESIDENCE NEM LES TERRASSES DE L'OCEAN";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8118";"3";"1054";"RESIDENCE NEM LES SABLES VIGNIER";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8119";"3";"1140";"RESIDENCE NEM LE DOMAINE DES MAURIERS";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8120";"3";"1149";"RESIDENCE NEM CAP AZUR";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8121";"3";"1261";"RESIDENCE LGR LE DOMAINE DES GRANDS PINS";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8122";"3";"1049";"RESIDENCE LGR LE DOMAINE DE BOURGEAC";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8123";"3";"1240";"RESIDENCE LGR LA CLOSERIE";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8124";"3";"1247";"RESIDENCE LGR LES SEGALIERES";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8125";"3";"1254";"RESIDENCE LGR DOMAINE DE VAL QUEVEN";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8126";"3";"1257";"RESIDENCE LGR LES CARRELETS";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8127";"3";"1255";"RESIDENCE LGR CAP GREEN";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8128";"3";"1248";"RESIDENCE LGR L'ESTUAIRE";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8129";"3";"1260";"RESIDENCE LGR LE VILLAGE DE LA MER";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8130";"3";"1242";"RESIDENCE LGR LE CLOS DES VIGNES";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8131";"3";"1070";"RESIDENCE LGR LES TERRASSES DU LAC";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8132";"3";"1097";"RESIDENCE LGR LES BALCONS DE L'OCEAN";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8133";"3";"1125";"RESIDENCE LGR L'ESTRAN";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8134";"3";"1239";"RESIDENCE LGR LES JARDINS RENAISSANCE";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8135";"3";"1251";"RESIDENCE LGR LES BASTIDES DES CHAUMETTES";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8136";"3";"1243";"RESIDENCE LGR LES HAUTS DE LA HOULE";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8137";"3";"1258";"RESIDENCE LGR LES TERRASSES DES EMBIEZ";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8138";"3";"1250";"RESIDENCE LGR L'OUSTAU DE SORGUE";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8139";"3";"1061";"RESIDENCE LGR LES TERRASSES DE L'OCEAN";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8140";"3";"1131";"RESIDENCE LGR LE HAMEAU DE PEEMOR PEN";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8141";"3";"1096";"RESIDENCE LGR LES PATIOS D'EUGENIE";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8142";"3";"1177";"RESIDENCE LGR LE DOMAINE DE FAYENCE";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8143";"3";"1252";"RESIDENCE LGR LES BASTIDES DE LASCAUX";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8144";"3";"1246";"RESIDENCE LGR LES MAZETS DE GAUJAC";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8145";"3";"1244";"RESIDENCE LGR PORT LALANDE";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8146";"3";"1259";"RESIDENCE LGR LES COTTAGES VAROIS";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8147";"3";"1253";"RESIDENCE LGR LE SCARLETT ET LES SOLEILLADES";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8148";"3";"1249";"RESIDENCE LGR LE CLOS DES CHENES";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8149";"3";"1256";"RESIDENCE LGR LES MAISONS DE SAINT-GEORGES";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8150";"3";"1257";"RESIDENCE LGR LE PHALENE";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8151";"3";"1003";"RESIDENCE LGR LES MARINES / LE BORD DE MER";"2";"12 Imp. des Plaisanciers, 34110 Frontignan, France";NULL;NULL;NULL;NULL;"43.4442725";"3.8005708";"1";"ChIJf7mLt761thIRO9eWezi2JLs"
"8152";"3";"1003";"RESIDENCE LGR MAS DE LA MER / MAS DE LA PLAGE";"3";"Imp. de la Grande Bleue, 34110 Frontignan, France";NULL;NULL;NULL;NULL;"43.442735";"3.7961181";"1";"EjFJbXAuIGRlIGxhIEdyYW5kZSBCbGV1ZSwgMzQxMTAgRnJvbnRpZ25hbiwgRnJhbmNlIi4qLAoUChIJP9eJAr21thIRsfv9YUfERqUSFAoSCUGmJVwwtbYSEe-uqxv7mmhn"
"8153";"3";"1234";"RESIDENCE LGR LES ROCHES DOUVRES";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8154";"3";"1044";"RESIDENCE LGR LES TROIS RIVIERES";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8155";"3";"1170";"RESIDENCE LGR LES PESCALUNES";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8156";"3";"1170";"RESIDENCE LGR L'ILE SAINT-MARTIN";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8157";"3";"1129";"RESIDENCE LGR LA CLAIRIERE AUX CHEVREUILS";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8158";"3";"1071";"RESIDENCE LGR LES RESIDENCES";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8159";"3";"1146";"RESIDENCE LGR TURQUOISE";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8160";"3";"1146";"RESIDENCE LGR VILLA BARBARA";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8161";"3";"1141";"RESIDENCE LGR LE CARRE BEAUCHENE";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8162";"3";"1141";"RESIDENCE LGR PORT MARINE";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8164";"3";"1161";"RESIDENCE VACANCEOLE DOMAINE DU GREEN";"3";"Métairie Grande, 81600 Rivières, France";NULL;NULL;NULL;NULL;"43.910397";"1.975502";"0";"ChIJR1D3rhPQrRIRkoTqiwdtsV0"
"8166";"3";"1262";"RESIDENCE VACANCEOLE LES BALCONS D'AIX";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";"ChIJ43UIjyaki0cRgKMrgy2rCAo"
"8167";"3";"1263";"RESIDENCE VACANCEOLE LES DEMEURES TORRELANNES";"3";"66200 Montescot, France";NULL;NULL;NULL;NULL;"42.6108691";"2.9575607";"0";"ChIJg13Ye0V6sBIRAPGMaSSIBxw"
"8168";"3";"1194";"RESIDENCE VACANCEOLE LE DOMAINE D'AR PEOC'H";"2";"56220 Rochefort-en-Terre, France";NULL;NULL;NULL;NULL;"47.699705";"-2.336179";"0";"ChIJYRff396UD0gR4L3iNs2lDAQ"
"8169";"3";"1165";"RESIDENCE MVA LE DOMAINE D'ALBERT GOLF & RESORT";"3";"Pusocq, 47230 Barbaste, France";NULL;NULL;NULL;NULL;"44.171413";"0.2619639";"0";"ChIJFfRZU9VrqhIRfzMUtlU4fqU"
"8171";"3";"1513";"RESIDENCE ADAGIO CITY ST GENIS POUILLY";"4";"67 Avenue du Mont Blanc 01710";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8172";"3";"1033";"RESIDENCE ADAGIO ACCESS NICE MAGNAN";"2";"12 avenue de la californie 06200 nice";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8173";"3";"1033";"RESIDENCE ADAGIO NICE PROMENADE";"4";"179 promenade des anglais";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8174";"3";"1225";"RESIDENCE VACANCEOLE CAP MED PORT CAMARGUE";"3";"55 RUE DE TAILLEVENT 30240 LE GRAU DU ROI";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8175";"3";"1267";"RESIDENCE ADAGIO CITY APPARTHOTEL MONTE CRISTO";"3";"2 rue des martyrs de la resistance 06240 beausoleil";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8176";"3";"1268";"RESIDENCE VACANCEOLE LA MAISON DU HAUT SALAT";"1";"SEIX";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8177";"3";"1267";"RESIDENCE ADAGIO APPARTHOTEL PALAIS JOSEPHINE";"4";"2 avenue du gal de gaulle/Bd de la republique 06240";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8178";"3";"1033";"RESIDENCE HOPARK BY ADAGIO DESIGN SUITE NICE";"4";"22 Bd Général Louis Delfino 06300 Nice";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8179";"3";"1033";"RESIDENCE ADAGIO ACCESS NICE ACROPOLIS";"2";"42 boulevard risso 06300 nice";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8180";"3";"1032";"RESIDENCE ADAGIO CITY MARSEILLE VIEUX PORT";"4";"30 rue jean trinquet 13002 marseille";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8181";"3";"1032";"RESIDENCE ADAGIO ACCESS MARSEILLE ET CHARLES";"3";"23 rue honnarat";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8182";"3";"1032";"RESIDENCE HIPARK BY ADAGIO MARSEILLE";"3";"21 chemin de l&#039;armée d&#039;afrique 13005 Marseille";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8183";"3";"1032";"RESIDENCE ADAGIO ACCESS PRADO PERIER";"3";"161 avenue du pardo 13008 Marseille";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8184";"3";"1032";"RÉSIDENCE ADAGIO CITY APPARTHOTEL PRADO PLAGE";"3";"46 rue des mousses ilot valbel 13008 marseille";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8185";"3";"1026";"RESIDENCE ADAGIO CITY AIX-EN-PROVENCE CENTRE";"4";"3-5 rue des chartreux 13100 aix en provence";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8186";"3";"1269";"RÉSIDENCE ADAGIO CITY APPARTHOTEL CAEN";"4";"1 quai eugène meslin 14000 caen";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8187";"3";"1270";"RESIDENCE ADAGIO ACCESS DIJON REPUBLIQUE";"3";"33 rue de mulhouse 21000 dijon";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8188";"3";"1036";"RÉSIDENCE ADAGIO CITY APPARTHOTEL TOULOUSE PARTHENON";"4";"86 allée jean jaurès 31000 toulouse";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8190";"3";"1036";"RESIDENCE ADAGIO ACCESS TOULOUSE JOLIMONT";"2";"11 Ave Léon blum 31500 toulouse";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8191";"3";"1271";"RESIDENCE ADAGIO ACCESS BORDEAUX";"2";"1 bis rue jean renaud dandicolle 33000 bordeaux";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8192";"3";"1271";"RÉSIDENCE ADAGIO CITY APPARTHOTEL GAMBETTA";"4";"40 rue edmond michelet 33000 bordeaux";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8193";"3";"1272";"RESIDENCE ADAGIO ACCESS RENNES";"2";"35 Rue d&#039;Antrain 35700 Rennes";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8194";"3";"1273";"RESIDENCE ADAGIO ACCESS TOURS";"3";"41 rue edouard vaillant 37000 tours";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8195";"3";"1024";"RESIDENCE HOPARK BY ADAGIO GRENOBLE";"3";"6 Rue Auguste Génin38000 Grenoble";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8196";"3";"1218";"RESIDENCE ADAGIO/NANTES VIARME";"3";"42 Rue Russeil 44000 Nantes";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8197";"3";"1275";"RESIDENCE ADAGIO ACCESS/ORLEANS";"3";"3 Rue Jean François Deniau45000 Orléans";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8198";"4";"1218";"RESIDENCE ADAGIO CITY APPARTHOTEL NANTES CENTRE";"4";"19 allée du commandant charcot 44000 nantes";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8199";"3";"1213";"RESIDENCE ADAGIO ACCESS NANCY CENTRE";"3";"31 avenue du xxe corps 54000 nancy";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8200";"3";"1268";"RESIDENCE VACANCEOLE LA SOULEILLE DES LANNES";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8201";"3";"1201";"RESIDENCE VACANCEOLE LE DOMAINE DES CHARMES";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8202";"3";"1276";"RESIDENCE ADAGIO VANNES";"4";"5 7 rue marie curie 56890 plescop";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8203";"3";"1208";"RESIDENCE ADAGIO ACCESS LILLE VAUBAN";"1";"17 Rue Colson 59800 Lille Lieux";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8204";"3";"1277";"RESIDENCE RESIDETUDES RELAIS SPA ROISSY";"4";"8 ALLEE DU VEREGER 95700 ROISSY";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8205";"3";"1208";"RESIDENCE ADAGIO LILLE CENTRE GRAND PLACE";"1";"76 Rue de l&#039;Hôpital Militaire59800 Lille";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8206";"3";"1277";"RESIDENCE RESIDETUDES ROISSY PARK";"4";"14 ALLEE DU VERGER 95700 ROISSY";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8207";"3";"1277";"RESIDENCE RESIDETUDES ROISSY VILLAGE";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8208";"3";"1207";"RESIDENCE ADAGIO ACCESS STRASBOURG PETITE FRANCE";"3";"27 rue de wasselonne 67000 strasbourg";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8209";"3";"1278";"RESIDENCE RESIDETUDES SEJOURS ET AFFAIRES PARIS VITRY";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8210";"3";"1278";"RESIDENCE RESIDETUDES SEJOURS ET AFFAIRES PARIS IVRY";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8211";"3";"1207";"RÉSIDENCE ADAGIO CITY APPARTHOTEL STRASBOURG PLACE KLEBER";"4";"4 Rue de la Haute Montée67000 Strasbourg";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8212";"3";"1279";"RESIDENCE RESIDETUDES SEJOURS ET AFFAIRES LE MAGISTERE";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8213";"3";"1280";"RESIDENCE ADAGIO ACCESS/STRASBOURG ILLKIRCH";"2";"106 Av. de Strasbourg, 67400 Illkirch-Graffenstaden";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8214";"3";"1281";"RESIDENCE RESIDETUDES SEJOURS ET AFFAIRES CHARLES DE GAULLE";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8215";"3";"1282";"RESIDENCE RESIDETUDES RESIDHOME SAINT OUEN";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8216";"3";"1284";"RESIDENCE RESIDETUDES RESIDHOME NEUILLY BORDS DE MARNE";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8217";"3";"1283";"RESIDENCE ADAGIO ACCESS/SAINT-LOUIS";"3";"92 Av. de Bâle68300 Saint-Louis";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8218";"3";"1285";"RESIDENCE RESIDETUDES SEJOURS ET AFFAIRES SAINT MANDE";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8219";"3";"1036";"RESIDENCE ADAGIO ACCESS/TOULOUSE ST CYPRIEN";"3";"37 Av. Etienne Billières, 31300 Toulouse, France";NULL;NULL;NULL;NULL;"43.5968366";"1.4269919";"0";"ChIJ5VSOpXO7rhIR9A4ET_tPX_I"
"8220";"3";"1286";"RESIDENCE RESIDETUDES RESIDHOME PUTEAUX LA DEFENSE";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8221";"3";"1274";"RESIDENCE ODALYS LE GRAND BLEU";"1";NULL;NULL;NULL;NULL;NULL;"43.2352301";"3.2645835";"1";"ChIJO7fKRcwEsRIRT69PK3RmKSI"
"8222";"3";"1287";"RESIDENCE RESIDETUDES RESIDHOME PARIS ASNIERES";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8223";"3";"1287";"RESIDENCE RESIDETUDES RESIDHOME PARK ASNIERES PARIS";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8224";"4";"1205";"RESIDENCE ADAGIO CITY APPARTHOTEL HAUSSMANN CHAMPS ELYSEES";"4";"129 131 boulevard haussmann 75008 paris";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8225";"3";"1288";"RESIDENCE RESIDETUDES RESIDHOME COURBEVOIE LA DEFENSE";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8226";"3";"1205";"RESIDENCE ADAGIO PARIS OPERA";"4";"43 rue caumartin 75009 paris";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8227";"3";"1288";"RESIDENCE RESIDETUDES SEJOURS ET AFFAIRES GRANDE ARCHE";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8228";"3";"1205";"RESIDENCE ADAGIO ACCESS PARIS BASTILLE";"1";"11 rue Moreau 75012 paris";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8229";"3";"1289";"RESIDENCE RESIDETUDES RESIDHOME MONCEAU";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8230";"3";"1205";"RESIDENCE ADAGIO ACCESS PARIS REUILLY";"3";"13 rue de reuilly 75012 paris";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8231";"3";"1290";"RESIDENCE RESIDETUDES SEJOURS ET AFFAIRES PARIS MALAKOFF";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8232";"3";"1291";"RESIDENCE RESIDETUDES SEJOURS ET AFFAIRES PARIS BAGNEUX";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8233";"3";"1205";"RESIDENCE ADAGIO PARIS NATION";"1";"15 ter rue lamblardie 75012 paris";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8234";"3";"1205";"RESIDENCE ADAGIO CITY APPARTHOTEL BERCY";"4";"1 à 7 cours du minervois 75012 paris";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8235";"3";"1292";"RESIDENCE RESIDETUDES RESIDHOME PARIS ISSY LES MOULINEAUX";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8236";"3";"1205";"RESIDENCE ADAGIO ACCESS/TOUR EIFFEL";"3";"43 rue st charles 75015 paris";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8237";"3";"1293";"RESIDENCE RESIDETUDES RESIDHOME NANTERRE LA DEFENSE";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8238";"3";"1293";"RESIDENCE RESIDETUDES SEJOURS ET AFFAIRES PARIS NANTERRE";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8239";"3";"1205";"RÉSIDENCE ADAGIO CITY APPARTHOTEL PARIS XV";"3";"20 rue ouradour sur glane 75015 paris";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8240";"2";"1274";"LODGES MEDITERRANEE";"0";"Chem. des Montilles, 34350 Vendres, France";NULL;NULL;NULL;NULL;"43.232373";"3.2563704";"0";"EipDaGVtLiBkZXMgTW9udGlsbGVzLCAzNDM1MCBWZW5kcmVzLCBGcmFuY2UiLiosChQKEglNf8ivzQSxEhH_4BYH6QpgQhIUChIJkf7DpxEFsRIRkLpqFiGIBwQ"
"8241";"3";"1294";"RESIDENCE RESIDETUDES RESIDHOME BURES LA GUYONNERIE";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8242";"3";"1205";"RÉSIDENCE ADAGIO CITY APPARTHOTEL TOUR EIFFEL";"4";"14 rue du theatre 75015 paris";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8243";"3";"1295";"RESIDENCE RESIDETUDES RESIDHOME PARIS MASSY";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8244";"3";"1205";"RÉSIDENCE ADAGIO CITY APPARTHOTEL MONTMARTRE";"3";"10 place charles dullin 75018 paris";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8245";"3";"1295";"RESIDENCE RESIDETUDES SEJOURS ET AFFAIRES ATLANTIS";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8246";"3";"1296";"RESIDENCE RESIDETUDES RESIDHOME PARIS EVRY";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8247";"3";"1205";"RESIDENCE HIPARK BY ADAGIO LA VILLETTE";"4";"28 boulevard d&amp;#039;indochine 75019 paris";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8248";"3";"1205";"RESIDENCE ADAGIO ACCESS/LA VILLETTE";"3";"28 bis avenue corentin cariou 75019 paris";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8249";"3";"1349";"RESIDENCE RESIDETUDES SEJOURS ET AFFAIRES LAMARTINE";"1";"14 Bd Pont Achard, 86000 Poitiers, France";NULL;NULL;NULL;NULL;"46.5804679";"0.3323857";"0";"ChIJ-VV2yRO-_UcRQZj4ayYrgLY"
"8250";"3";"1205";"RÉSIDENCE ADAGIO CITY APPARTHOTEL BUTTES CHAUMONT";"3";"3/5 cours du 7ème art 75019 paris";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8251";"3";"1205";"RESIDENCE ADAGIO ACCESS/PHILIPPE AUGUSTE";"1";"12 avenue pierre bayle 75020 paris";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8252";"3";"1298";"RESIDENCE RESIDETUDES RESIDHOME CARRIERES LA DEFENSE";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8253";"3";"1299";"RESIDENCE ADAGIO ACCESS/LA HAVRE LES DOCKS";"3";"66 rue de l&#039;aviateur guerin 76610 le havre";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8254";"3";"1300";"RESIDENCE HIPARK BY ADAGIO SERRIS";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8255";"3";"1301";"RÉSIDENCE ADAGIO CITY APPARTHOTEL VAL D'EUROPE";"3";"42 cours du danube 77706 marne la vallee";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8256";"3";"1302";"RESIDENCE ADAGIO ACCESS/CARRIERES SOUS POISSY";"1";"rue de la senette";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8257";"2";"1274";"CAMPING HOMAIR DOMAINE DE LA YOLE";"0";"Domaine La Yole Camping resort & Spa, Av. de la Méditerranée, 34350 Valras-Plage, France";NULL;NULL;NULL;NULL;"43.2370353";"3.2622923";"0";"ChIJjaaLCC0bsRIRJT1CUaQ49xI"
